"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"4","/api/history?filters=TRANSNUM:201700220 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4705","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","10","2017-01-01T00:00:00","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","3128","0","Y","8886","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Security Bank of Kansas City (4705) in Kansas City, KS. ","0","0","0","0","NM","0","C","Commercial","2017-01-01T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MO","0","FDIC","201700220_223_5677_3128_5677","DIF","0","0","0","0","0","10","FI","N","8886","STATE","0","NM","C","Commercial","21","JACKSON","95","11","KANSAS CITY","DIF","","Bank of Lee's Summit","38.918001","-94.381791","10","210 SOUTH MAIN STREET","","LEES SUMMIT","MO","29","64063","0000","FDIC","None","5677","2017-01-23T00:00:00","2017","KS","FDIC","0","1","223","20","4705","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","P.O. BOX 171297","","KANSAS CITY","KS","KANSAS","66117","10","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","201700220","1","0","0","0","0","5677","0","0"
"2","/api/history?filters=TRANSNUM:201700221 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4705","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","10","2017-01-01T00:00:00","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","3128","0","Y","1364","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Security Bank of Kansas City (4705) in Kansas City, KS. ","0","0","0","0","NM","0","C","Commercial","2017-01-01T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","KS","0","FDIC","201700221_223_890_3128_890","DIF","0","0","0","0","0","10","FI","N","1364","STATE","0","NM","C","Commercial","21","MIAMI","121","11","KANSAS CITY","DIF","","Citizens State Bank","38.571698","-94.877896","10","3-5 EAST WEA STREET","","PAOLA","KS","20","66071","0000","FDIC","None","890","2017-01-23T00:00:00","2017","KS","FDIC","0","0","223","20","4705","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","P.O. BOX 171297","","KANSAS CITY","KS","KANSAS","66117","10","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","201700221","1","0","0","0","0","890","0","0"
"9","/api/history?filters=TRANSNUM:201700222 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4705","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","10","2017-01-01T00:00:00","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","3128","0","Y","18815","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Security Bank of Kansas City (4705) in Kansas City, KS. ","0","0","0","0","NM","0","C","Commercial","2017-01-01T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MO","29","FDIC","201700222_223_12675_3128_12675","DIF","0","0","0","0","0","10","FI","N","18815","STATE","0","NM","C","Commercial","21","CLAY","47","11","KANSAS CITY","DIF","","First Bank of Missouri","39.221023","-94.576035","10","7001 NORTH OAK STREET","","GLADSTONE","MO","29","64118","0000","FDIC","None","12675","2017-01-23T00:00:00","2017","KS","FDIC","0","1","223","20","4705","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","P.O. BOX 171297","","KANSAS CITY","KS","KANSAS","66117","10","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","201700222","1","0","0","0","0","12675","0","0"
"3","/api/history?filters=TRANSNUM:201700223 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4705","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","10","2017-01-01T00:00:00","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","3128","0","Y","18072","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Security Bank of Kansas City (4705) in Kansas City, KS. ","0","0","0","0","NM","0","C","Commercial","2017-01-01T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","KS","20","FDIC","201700223_223_11996_3128_11996","DIF","0","0","0","0","0","10","FI","N","18072","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Industrial State Bank","39.075075","-94.665903","10","3201 STRONG AVENUE","","KANSAS CITY","KS","20","66106","0000","FDIC","","11996","2017-01-23T00:00:00","2017","KS","FDIC","0","0","223","20","4705","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","P.O. BOX 171297","","KANSAS CITY","KS","KANSAS","66117","10","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","201700223","1","0","0","0","0","11996","0","0"
"7","/api/history?filters=TRANSNUM:201700224 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4705","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","10","2017-01-01T00:00:00","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","3128","0","Y","23173","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Security Bank of Kansas City (4705) in Kansas City, KS. ","0","0","0","0","NM","0","C","Commercial","2017-01-01T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","KS","0","FDIC","201700224_223_16235_3128_16235","DIF","0","0","0","0","0","10","FI","N","23173","STATE","0","NM","C","Commercial","21","JOHNSON","91","11","KANSAS CITY","DIF","","The Mission Bank","39.023413","-94.64545","10","5201 JOHNSON DRIVE","","MISSION","KS","20","66205","0000","FDIC","None","16235","2017-01-23T00:00:00","2017","KS","FDIC","0","0","223","20","4705","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","P.O. BOX 171297","","KANSAS CITY","KS","KANSAS","66117","10","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","201700224","1","0","0","0","0","16235","0","0"
"10","/api/history?filters=TRANSNUM:201700225 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","4705","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","10","2010-06-01T00:00:00","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","3128","0","Y","19631","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Security Bank of Kansas City (4705) in Kansas City, KS. ","0","0","0","0","NM","0","C","Commercial","2017-01-01T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","KS","0","FDIC","201700225_223_13430_3128_13430","DIF","0","0","0","0","0","10","FI","N","19631","STATE","0","NM","C","Commercial","21","JOHNSON","91","11","KANSAS CITY","DIF","","Valley View State Bank","38.95655","-94.681362","10","7500 WEST NINETY-FIFTH STREET","","OVERLAND PARK","KS","20","66212","2201","FDIC","None","13430","2017-01-23T00:00:00","2017","KS","FDIC","0","0","223","20","4705","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","WYANDOTTE","209","11","KANSAS CITY","DIF","","Security Bank of Kansas City","39.117515","-94.622718","P.O. BOX 171297","","KANSAS CITY","KS","KANSAS","66117","10","701 MINNESOTA AVENUE","","KANSAS CITY","KS","20","66101","0000","FDIC","Full*","201700225","1","0","0","0","0","13430","0","0"
"7","/api/history?filters=TRANSNUM:201700237 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","11406","STATE","0","NM","C","Commercial","21","GENESEE","49","9","CHICAGO","DIF","","The State Bank","42.797501","-83.704865","10","2011-01-28T00:00:00","175 N. LEROY ST.","","FENTON","MI","26","48430","0725","FDIC","Limited","7282","0","Y","15868","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of The State Bank (11406) in Fenton, MI. ","0","0","0","0","NM","0","C","Commercial","2016-12-31T00:00:00","2016","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MI","26","FDIC","201700237_223_10105_7282_10105","DIF","0","0","0","0","0","10","FI","N","15868","STATE","0","NM","C","Commercial","21","SAGINAW","145","9","CHICAGO","DIF","","Community State Bank","43.296326","-84.139544","10","207 SOUTH SAGINAW STREET","","SAINT CHARLES","MI","26","48655","0000","FDIC","","10105","2017-01-24T00:00:00","2017","MI","FDIC","0","0","223","26","11406","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","GENESEE","49","9","CHICAGO","DIF","","The State Bank","42.797501","-83.704865","P. O. BOX 725","","FENTON","MI","MICHIGAN","48430","10","175 N. LEROY ST.","","FENTON","MI","26","48430","0725","FDIC","Limited","201700237","1","0","0","0","0","10105","0","0"
"5","/api/history?filters=TRANSNUM:201700281 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","30011","STATE","0","SI","S","Savings","41","PHILADELPHIA","101","2","NEW YORK","DIF","","Prudential Savings Bank","39.91763403896338","-75.17850178526436","115","2016-01-01T00:00:00","1834 WEST OREGON AVENUE","","PHILADELPHIA","PA","42","19145","0000","FDIC","","42845","0","Y","29282","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of Prudential Savings Bank (30011) in Philadelphia, PA. ","0","0","0","0","SI","1","S","Savings","2017-01-01T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","0","PA","0","OCC","201700281_221_42116_42845_42116","DIF","0","0","0","0","0","115","FI","N","29282","OCC","0","SB","S","Savings","37","MONTGOMERY","91","2","NEW YORK","DIF","","Polonia Bank","40.157611","-75.049168","125","3993 HUNTINGDON PIKE","","HUNTINGDON VALLEY","PA","42","19006","0000","OCC","","42116","2017-01-26T00:00:00","2017","PA","FDIC","1","0","221","42","30011","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SI","S","Savings","41","PHILADELPHIA","101","2","NEW YORK","DIF","","Prudential Savings Bank","39.91763403896338","-75.17850178526436","1834 OREGON AVENUE","","PHILADELPHIA","PA","PENNSYLVANIA","19145","115","1834 WEST OREGON AVENUE","","PHILADELPHIA","PA","42","19145","0000","FDIC","","201700281","0","0","0","0","1","42116","0","0"
"4","/api/history?filters=TRANSNUM:201700290 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","18584","STATE","0","NM","C","Commercial","21","GRATIOT","57","9","CHICAGO","DIF","","Commercial Bank","43.377685","-84.661893","10","2015-07-07T00:00:00","301 NORTH STATE STREET","","ALMA","MI","26","48801","0000","FDIC","Full","12471","0","Y","1001","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Commercial Bank (18584) in Alma, MI. ","0","0","0","0","NM","0","C","Commercial","2017-01-01T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MI","26","FDIC","201700290_223_661_12471_661","DIF","0","0","0","0","0","10","FI","N","1001","STATE","0","NM","C","Commercial","21","INGHAM","65","9","CHICAGO","DIF","","Mason State Bank","42.579959","-84.44321","10","322 SOUTH JEFFERSON STREET","","MASON","MI","26","48854","0000","FDIC","","661","2017-01-26T00:00:00","2017","MI","FDIC","0","0","223","26","18584","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","GRATIOT","57","9","CHICAGO","DIF","","Commercial Bank","43.377685","-84.661893","P. O. BOX 280","","ITHACA","MI","MICHIGAN","48847","10","301 NORTH STATE STREET","","ALMA","MI","26","48801","0000","FDIC","Full","201700290","1","0","0","0","0","661","0","0"
"1","/api/history?filters=TRANSNUM:201700296 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","2224","OCC","10844","N","C","Commercial","3","CARBON","9","14","SAN FRANCISCO","DIF","","Bank of Bridger, National Association","45.295713","-108.913977","10","2006-03-31T00:00:00","101 SOUTH MAIN STREET","","BRIDGER","MT","30","59014","0000","OCC","","1475","0","Y","2201","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Bank of Bridger, National Association (2224) in Bridger, MT. ","0","0","0","0","N","1","C","Commercial","2017-01-20T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","MT","0","FED","201700296_223_1458_1475_1458","DIF","0","0","0","0","0","10","FI","N","2201","STATE","0","SM","C","Commercial","13","SHERIDAN","91","14","SAN FRANCISCO","DIF","","Montana State Bank","48.77603986065213","-104.55791091385686","10","220 NORTH MAIN STREET","","PLENTYWOOD","MT","30","59254","0000","FED","","1458","2017-01-26T00:00:00","2017","MT","OCC","1","0","223","30","2224","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","10844","N","C","Commercial","3","CARBON","9","14","SAN FRANCISCO","DIF","","Bank of Bridger, National Association","45.295713","-108.913977","101 S. Main Street","","BRIDGER","MT","MONTANA","59014","10","101 SOUTH MAIN STREET","","BRIDGER","MT","30","59014","0000","OCC","","201700296","1","0","0","0","0","1458","0","0"
"1","/api/history?filters=TRANSNUM:201700297 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","34120","STATE","0","NM","C","Commercial","21","WASHTENAW","161","9","CHICAGO","DIF","","Bank of Ann Arbor","42.280665","-83.74607","10","2010-05-14T00:00:00","125 SOUTH FIFTH AVENUE","","ANN ARBOR","MI","26","48107","0000","FDIC","Full","56263","0","Y","58101","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Bank of Ann Arbor (34120) in Ann Arbor, MI. ","0","0","0","0","NM","0","C","Commercial","2017-01-06T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MI","0","FDIC","201700297_223_439712_56263_439712","DIF","0","0","0","0","0","10","FI","N","58101","STATE","0","NM","C","Commercial","21","OAKLAND","125","9","CHICAGO","DIF","","Bank of Birmingham","42.535887","-83.203769","10","33583 WOODWARD AVENUE","","BIRMINGHAM","MI","26","48009","0000","FDIC","","439712","2017-01-26T00:00:00","2017","MI","FDIC","0","0","223","26","34120","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","WASHTENAW","161","9","CHICAGO","DIF","","Bank of Ann Arbor","42.280665","-83.74607","125 SOUTH FIFTH AVENUE","","ANN ARBOR","MI","MICHIGAN","48107","10","125 SOUTH FIFTH AVENUE","","ANN ARBOR","MI","26","48107","0000","FDIC","Full","201700297","1","0","0","0","0","439712","0","0"
"2","/api/history?filters=TRANSNUM:201700353 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","29566","OCC","703676","SB","S","Savings","33","VANDERBURGH","163","9","CHICAGO","DIF","","United Fidelity Bank, fsb","37.9721","-87.571589","115","2016-12-02T00:00:00","18 NW FOURTH STREET","","EVANSVILLE","IN","18","47708","0000","OCC","","42400","0","Y","33990","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of United Fidelity Bank, fsb (29566) in Evansville, IN. ","0","0","0","0","SB","1","S","Savings","2017-02-01T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","VI","78","FDIC","201700353_221_55568_42400_55568","DIF","0","0","0","0","0","115","FI","N","33990","STATE","0","NM","C","Commercial","21","ST. CROIX","10","2","NEW YORK","DIF","","Bank of St. Croix, Inc.","17.745920002000446","-64.69744000799966","10","5025 ANCHOR WAY","GALLOWS BAY MARKETPLACE","CHRISTIANSTED","VI","78","00820","0000","FDIC","","55568","2017-02-03T00:00:00","2017","IN","OCC","1","1","221","18","29566","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","703676","SB","S","Savings","33","VANDERBURGH","163","9","CHICAGO","DIF","","United Fidelity Bank, fsb","37.9721","-87.571589","18 Nw 4th St","","EVANSVILLE","IN","INDIANA","47708","115","18 NW FOURTH STREET","","EVANSVILLE","IN","18","47708","0000","OCC","","201700353","0","1","0","0","0","55568","0","0"
"35","/api/history?filters=TRANSNUM:201700482 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","11971","STATE","0","NM","C","Commercial","21","HANCOCK","9","2","NEW YORK","DIF","","Bar Harbor Bank & Trust","44.38981","-68.20467","10","2013-06-17T00:00:00","82 MAIN STREET","","BAR HARBOR","ME","23","04609","0000","FDIC","Full","7640","0","Y","31953","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of Bar Harbor Bank & Trust (11971) in Bar Harbor, ME. ","0","0","0","0","NM","1","C","Commercial","2017-01-14T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","0","NH","0","OCC","201700482_221_44787_7640_44787","DIF","0","0","0","0","0","10","FI","N","31953","OCC","0","SB","S","Savings","33","SULLIVAN","19","2","NEW YORK","DIF","","Lake Sunapee Bank, FSB","43.364723","-72.173543","115","9 MAIN STREET","","NEWPORT","NH","33","03773","0000","OCC","None","44787","2017-02-13T00:00:00","2017","ME","FDIC","1","1","221","23","11971","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","HANCOCK","9","2","NEW YORK","DIF","","Bar Harbor Bank & Trust","44.38981","-68.20467","Po Box 400","","BAR HARBOR","ME","MAINE","04609","10","82 MAIN STREET","","BAR HARBOR","ME","23","04609","0000","FDIC","Full","201700482","0","0","0","1","0","44787","0","0"
"1","/api/history?filters=TRANSNUM:201700483 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","15271","STATE","0","NM","C","Commercial","21","WAUPACA","135","9","CHICAGO","DIF","","First State Bank","44.392641","-88.738746","10","2006-03-31T00:00:00","113 NORTH WATER STREET","","NEW LONDON","WI","55","54961","1207","FDIC","","9616","0","Y","2485","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of First State Bank (15271) in New London, WI. ","0","0","0","0","NM","0","C","Commercial","2017-01-21T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","WI","55","FDIC","201700483_221_1633_9616_1633","DIF","0","0","0","0","0","10","FI","N","2485","STATE","0","NM","C","Commercial","21","WOOD","141","9","CHICAGO","DIF","","Farmers and Merchants Bank","44.496162","-89.80675","10","1680 MAIN STREET","","RUDOLPH","WI","55","54475","0000","FDIC","","1633","2017-02-13T00:00:00","2017","WI","FDIC","0","0","221","55","15271","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","WAUPACA","135","9","CHICAGO","DIF","","First State Bank","44.392641","-88.738746","P.O. BOX  268","","NEW LONDON","WI","WISCONSIN","54961","10","113 NORTH WATER STREET","","NEW LONDON","WI","55","54961","1207","FDIC","","201700483","1","0","0","0","0","1633","0","0"
"3","/api/history?filters=TRANSNUM:201700484 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","5854","STATE","0","NM","C","Commercial","21","BARREN","9","9","CHICAGO","DIF","","South Central Bank,  Inc.","36.994437","-85.911333","10","2016-11-17T00:00:00","208 SOUTH BROADWAY","","GLASGOW","KY","21","42141","0000","FDIC","","4000","0","Y","34572","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of South Central Bank,  Inc. (5854) in Glasgow, KY. ","0","0","0","0","NM","0","C","Commercial","2017-02-10T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","KY","21","FDIC","201700484_221_60629_4000_60629","DIF","0","0","0","0","0","10","FI","N","34572","STATE","0","NM","C","Commercial","21","HARDIN","93","9","CHICAGO","DIF","","Kentucky Neighborhood Bank","37.712407","-85.876467","10","1000 NORTH DIXIE AVENUE","","ELIZABETHTOWN","KY","21","42702","0000","FDIC","","60629","2017-02-13T00:00:00","2017","KY","FDIC","0","0","221","21","5854","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","BARREN","9","9","CHICAGO","DIF","","South Central Bank,  Inc.","36.994437","-85.911333","501 SOUTH L. ROGERS WELLS BOULEVARD","","GLASGOW","KY","KENTUCKY","42141","10","208 SOUTH BROADWAY","","GLASGOW","KY","21","42141","0000","FDIC","","201700484","1","0","0","0","0","60629","0","0"
"35","/api/history?filters=TRANSNUM:201700485 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","3709","STATE","0","SM","C","Commercial","13","DUPAGE","43","9","CHICAGO","DIF","","First Midwest Bank","41.973443","-88.019948","10","2015-12-05T00:00:00","ONE PIERCE PLACE, SUITE 1500","","ITASCA","IL","17","60143","0000","FED","Full","2376","0","Y","16606","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of First Midwest Bank (3709) in Itasca, IL. ","0","0","0","0","SM","1","C","Commercial","2017-02-04T00:00:00","2017","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","IL","0","FDIC","201700485_223_10748_2376_10748","DIF","0","0","0","0","0","10","FI","N","16606","STATE","0","NM","C","Commercial","21","COOK","31","9","CHICAGO","DIF","","Standard Bank and Trust Company","41.718756","-87.813136","10","7800 WEST 95TH STREET","","HICKORY HILLS","IL","17","60457","0000","FDIC","None","10748","2017-02-13T00:00:00","2017","IL","FED","1","0","223","17","3709","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","DUPAGE","43","9","CHICAGO","DIF","","First Midwest Bank","41.973443","-88.019948","ONE PIERCE PLACE","","ITASCA","IL","ILLINOIS","60143","10","ONE PIERCE PLACE, SUITE 1500","","ITASCA","IL","17","60143","0000","FED","Full","201700485","1","0","0","0","0","10748","0","0"
