"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"1","/api/history?filters=TRANSNUM:201809247 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","34643","STATE","0","NM","C","Commercial","21","MIAMI-DADE","86","5","ATLANTA","DIF","","Sunstate Bank","25.639523","-80.336043","10","2007-03-07T00:00:00","14095 SOUTH DIXIE HIGHWAY","","MIAMI","FL","12","33176","7222","FDIC","","60866","0","Y","57214","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Sunstate Bank (34643) in Miami, FL. ","0","0","0","0","NM","0","C","Commercial","2018-08-31T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","FL","12","FDIC","201809247_223_359569_60866_359569","DIF","0","0","0","0","0","10","FI","N","57214","STATE","0","NM","C","Commercial","21","MIAMI-DADE","86","5","ATLANTA","DIF","","Intercontinental Bank","25.763548","-80.28841","10","5722 SOUTHWEST 8TH STREET","","WEST MIAMI","FL","12","33144","0000","FDIC","","359569","2018-09-17T00:00:00","2018","FL","FDIC","0","0","223","12","34643","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","MIAMI-DADE","86","5","ATLANTA","DIF","","Sunstate Bank","25.639523","-80.336043","14095 SOUTH DIXIE HIGHWAY","","MIAMI","FL","FLORIDA","33176","10","14095 SOUTH DIXIE HIGHWAY","","MIAMI","FL","12","33176","7222","FDIC","","201809247","1","0","0","0","0","359569","0","0"
"4","/api/history?filters=TRANSNUM:201809289 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","17077","STATE","0","NM","C","Commercial","21","CLARKE","25","5","ATLANTA","DIF","","First US Bank","33.44336662096231","-86.73186246714205","10","2017-09-29T00:00:00","3291 U.S. HIGHWAY 280, STE 100","","BIRMINGHAM","AL","1","35243","0000","FDIC","","11132","0","Y","10730","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of First US Bank (17077) in Birmingham, AL. ","0","0","0","0","NM","0","C","Commercial","2018-08-31T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","VA","0","FDIC","201809289_223_6881_11132_6881","DIF","0","0","0","0","0","10","FI","N","10730","STATE","0","NM","C","Commercial","21","LEE","105","5","ATLANTA","DIF","","The Peoples Bank","36.668463730907035","-83.3764529760835","10","5499 DR. THOMAS WALKER ROAD","","ROSE HILL","VA","51","24281","0000","FDIC","","6881","2018-09-19T00:00:00","2018","AL","FDIC","0","1","223","1","17077","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","CLARKE","25","5","ATLANTA","DIF","","First US Bank","33.44336662096231","-86.73186246714205","3291 Highway 280 E","","BIRMINGHAM","AL","ALABAMA","35243","10","3291 U.S. HIGHWAY 280, STE 100","","BIRMINGHAM","AL","1","35243","0000","FDIC","","201809289","1","0","0","0","0","6881","0","0"
"2","/api/history?filters=TRANSNUM:201809301 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","34211","STATE","0","SM","C","Commercial","13","SCOTTS BLUFF","157","11","KANSAS CITY","DIF","","Platte Valley Bank","41.868337","-103.648343","10","2012-01-01T00:00:00","1212 CIRCLE DRIVE","","SCOTTSBLUFF","NE","31","69361","0000","FED","Full","56969","0","Y","5475","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Platte Valley Bank (34211) in Scottsbluff, NE. ","0","0","0","0","SM","0","C","Commercial","2018-09-15T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","NE","0","FED","201809301_223_3709_56969_3709","DIF","0","0","0","0","0","10","FI","N","5475","STATE","0","SM","C","Commercial","13","CHEYENNE","33","11","KANSAS CITY","DIF","","The American Bank of Sidney, Nebraska","41.14454520483005","-102.97671357810621","10","901 10TH AVENUE","","SIDNEY","NE","31","69162","0000","FED","","3709","2018-09-20T00:00:00","2018","NE","FED","0","0","223","31","34211","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","SCOTTS BLUFF","157","11","KANSAS CITY","DIF","","Platte Valley Bank","41.868337","-103.648343","PO Box 2308","","SCOTTSBLUFF","NE","NEBRASKA","69363","10","1212 CIRCLE DRIVE","","SCOTTSBLUFF","NE","31","69361","0000","FED","Full","201809301","1","0","0","0","0","3709","0","0"
"8","/api/history?filters=TRANSNUM:201809304 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","12982","STATE","0","SM","C","Commercial","13","ERIE","43","9","CHICAGO","DIF","","Civista Bank","41.457717","-82.71084","10","2018-01-01T00:00:00","100 EAST WATER STREET","","SANDUSKY","OH","39","44870","0000","FED","Full","8205","0","Y","29620","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Civista Bank (12982) in Sandusky, OH. ","0","0","0","0","SM","1","C","Commercial","2018-09-15T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","0","IN","0","OCC","201809304_223_42454_8205_42454","DIF","0","0","0","0","0","10","FI","N","29620","OCC","0","SB","S","Savings","33","DEARBORN","29","9","CHICAGO","DIF","","United Community Bank","39.092252","-84.847001","115","92 WALNUT STREET","","LAWRENCEBURG","IN","18","47025","0000","OCC","","42454","2018-09-20T00:00:00","2018","OH","FED","1","1","223","39","12982","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SM","C","Commercial","13","ERIE","43","9","CHICAGO","DIF","","Civista Bank","41.457717","-82.71084","100 E Water St","","SANDUSKY","OH","OHIO","44870","10","100 EAST WATER STREET","","SANDUSKY","OH","39","44870","0000","FED","Full","201809304","0","0","0","1","0","42454","0","0"
"1","/api/history?filters=TRANSNUM:201809387 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","23474","OCC","17043","N","C","Commercial","3","KAUFMAN","257","13","DALLAS","DIF","","The American National Bank of Texas","32.73646","-96.277326","10","2011-09-27T00:00:00","102 WEST MOORE AVE","","TERRELL","TX","48","75160","0000","OCC","Full","16452","0","Y","18621","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of The American National Bank of Texas (23474) in Terrell, TX. ","0","0","0","0","N","1","C","Commercial","2018-09-07T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","TX","0","FDIC","201809387_223_12506_16452_12506","DIF","0","0","0","0","0","10","FI","N","18621","STATE","0","NM","C","Commercial","21","DALLAS","113","13","DALLAS","DIF","","First State Bank","32.767105","-96.610371","10","917 MILITARY PARKWAY","","MESQUITE","TX","48","75149","0000","FDIC","","12506","2018-09-24T00:00:00","2018","TX","OCC","1","0","223","48","23474","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","17043","N","C","Commercial","3","KAUFMAN","257","13","DALLAS","DIF","","The American National Bank of Texas","32.73646","-96.277326","P.O. BOX 40","","TERRELL","TX","TEXAS","75160","10","102 WEST MOORE AVE","","TERRELL","TX","48","75160","0000","OCC","Full","201809387","1","0","0","0","0","12506","0","0"
"2","/api/history?filters=TRANSNUM:201809391 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","8387","STATE","0","NM","C","Commercial","21","CASS","17","11","KANSAS CITY","DIF","","BankNorth","47.103734","-97.21802","10","2018-07-20T00:00:00","340 MAIN STREET","","ARTHUR","ND","38","58006","0000","FDIC","","5343","0","Y","6074","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of BankNorth (8387) in Arthur, ND. ","0","0","0","0","NM","1","C","Commercial","2018-09-14T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","SD","0","FED","201809391_223_4099_5343_4099","DIF","0","0","0","0","0","10","FI","N","6074","STATE","0","SM","C","Commercial","13","BROWN","13","11","KANSAS CITY","DIF","","First State Bank of Warner, S. Dak.","45.325469","-98.495628","10","1 MAIN STREET","","WARNER","SD","46","57479","0000","FED","","4099","2018-09-24T00:00:00","2018","ND","FDIC","1","1","223","38","8387","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","CASS","17","11","KANSAS CITY","DIF","","BankNorth","47.103734","-97.21802","P.O. BOX 98","","ARTHUR","ND","NORTH DAKOTA","58006","10","340 MAIN STREET","","ARTHUR","ND","38","58006","0000","FDIC","","201809391","1","0","0","0","0","4099","0","0"
"6","/api/history?filters=TRANSNUM:201809400 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","23498","STATE","0","SI","S","Savings","41","DALLAS","113","13","DALLAS","DIF","","TBK BANK, SSB","32.92025555786394","-96.77687823689953","115","2017-10-06T00:00:00","12700 PARK CENTRAL DRIVE, SUITE 1700","","DALLAS","TX","48","75251","0000","FDIC","Full","16463","0","Y","3014","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of TBK BANK, SSB (23498) in Dallas, TX. ","0","0","0","0","SI","1","S","Savings","2018-09-08T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","10","CO","8","OCC","201809400_223_1912_16463_1912","DIF","0","0","0","0","0","115","FI","N","3014","OCC","2637","N","C","Commercial","3","LA PLATA","67","13","DALLAS","DIF","","The First National Bank of Durango","37.273846","-107.882641","10","259 WEST NINTH STREET","","DURANGO","CO","8","81302","0000","OCC","","1912","2018-09-25T00:00:00","2018","TX","FDIC","1","1","223","48","23498","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SI","S","Savings","41","DALLAS","113","13","DALLAS","DIF","","TBK BANK, SSB","32.92025555786394","-96.77687823689953","12700 PARK CENTRAL DRIVE, SUITE 1700","","DALLAS","TX","TEXAS","75251","115","12700 PARK CENTRAL DRIVE, SUITE 1700","","DALLAS","TX","48","75251","0000","FDIC","Full","201809400","0","1","0","0","0","1912","0","0"
"4","/api/history?filters=TRANSNUM:201809401 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","23498","STATE","0","SI","S","Savings","41","DALLAS","113","13","DALLAS","DIF","","TBK BANK, SSB","32.92025555786394","-96.77687823689953","115","2017-10-06T00:00:00","12700 PARK CENTRAL DRIVE, SUITE 1700","","DALLAS","TX","48","75251","0000","FDIC","Full","16463","0","Y","16590","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of TBK BANK, SSB (23498) in Dallas, TX. ","0","0","0","0","SI","1","S","Savings","2018-09-08T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","NM","0","FDIC","201809401_223_10735_16463_10735","DIF","0","0","0","0","0","115","FI","N","16590","STATE","0","NM","C","Commercial","21","CIBOLA","6","13","DALLAS","DIF","","Bank of New Mexico","35.153564","-107.857746","10","824 WEST SANTA FE AVENUE","","GRANTS","NM","35","87020","3614","FDIC","","10735","2018-09-25T00:00:00","2018","TX","FDIC","0","1","223","48","23498","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SI","S","Savings","41","DALLAS","113","13","DALLAS","DIF","","TBK BANK, SSB","32.92025555786394","-96.77687823689953","12700 PARK CENTRAL DRIVE, SUITE 1700","","DALLAS","TX","TEXAS","75251","115","12700 PARK CENTRAL DRIVE, SUITE 1700","","DALLAS","TX","48","75251","0000","FDIC","Full","201809401","0","1","0","0","0","10735","0","0"
"2","/api/history?filters=TRANSNUM:201809402 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","23498","STATE","0","SI","S","Savings","41","DALLAS","113","13","DALLAS","DIF","","TBK BANK, SSB","32.92025555786394","-96.77687823689953","115","2018-09-08T00:00:00","12700 PARK CENTRAL DRIVE, SUITE 1700","","DALLAS","TX","48","75251","0000","FDIC","Full","16463","0","Y","33511","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of TBK BANK, SSB (23498) in Dallas, TX. ","0","0","0","0","SI","1","S","Savings","2018-09-08T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","CO","0","FDIC","201809402_223_47283_16463_47283","DIF","0","0","0","0","0","115","FI","N","33511","STATE","0","NM","C","Commercial","21","ARCHULETA","7","13","DALLAS","DIF","","Citizens Bank of Pagosa Springs","37.266356","-107.016008","10","703 SAN JUAN STREET","","PAGOSA SPRINGS","CO","8","81147","0000","FDIC","","47283","2018-09-25T00:00:00","2018","TX","FDIC","0","1","223","48","23498","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","SI","S","Savings","41","DALLAS","113","13","DALLAS","DIF","","TBK BANK, SSB","32.92025555786394","-96.77687823689953","12700 PARK CENTRAL DRIVE, SUITE 1700","","DALLAS","TX","TEXAS","75251","115","12700 PARK CENTRAL DRIVE, SUITE 1700","","DALLAS","TX","48","75251","0000","FDIC","Full","201809402","0","1","0","0","0","47283","0","0"
"1","/api/history?filters=TRANSNUM:201809416 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","16601","STATE","0","NM","C","Commercial","21","CALDWELL","25","11","KANSAS CITY","DIF","","Bank Northwest","39.741301","-93.998172","10","2006-03-31T00:00:00","201 SOUTH DAVIS STREET","","HAMILTON","MO","29","64644","0000","FDIC","","10744","0","Y","10611","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Bank Northwest (16601) in Hamilton, MO. ","0","0","0","0","NM","0","C","Commercial","2018-08-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MO","29","FDIC","201809416_223_6801_10744_6801","DIF","0","0","0","0","0","10","FI","N","10611","STATE","0","NM","C","Commercial","21","DEKALB","63","11","KANSAS CITY","DIF","","Horizon State Bank","39.7464","-94.235585","10","814 NORTH WALNUT","","CAMERON","MO","29","64429","1340","FDIC","","6801","2018-09-26T00:00:00","2018","MO","FDIC","0","0","223","29","16601","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","CALDWELL","25","11","KANSAS CITY","DIF","","Bank Northwest","39.741301","-93.998172","201 DAVIS STREET","","HAMILTON","MO","MISSOURI","64644","10","201 SOUTH DAVIS STREET","","HAMILTON","MO","29","64644","0000","FDIC","","201809416","1","0","0","0","0","6801","0","0"
"4","/api/history?filters=TRANSNUM:201809420 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","16958","STATE","0","NM","C","Commercial","21","REDWOOD","127","11","KANSAS CITY","DIF","","Minnwest Bank","44.539571","-95.117851","10","2014-05-24T00:00:00","300 SOUTH WASHINGTON STREET","","REDWOOD FALLS","MN","27","56283","1658","FDIC","","11035","0","Y","10201","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Minnwest Bank (16958) in Redwood Falls, MN. ","0","0","0","0","NM","0","C","Commercial","2018-09-21T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MN","27","FDIC","201809420_223_6540_11035_6540","DIF","0","0","0","0","0","10","FI","N","10201","STATE","0","NM","C","Commercial","21","WINONA","169","11","KANSAS CITY","DIF","","Security State Bank of Lewiston","43.98426017733078","-91.86629134839347","10","225 EAST MAIN STREET","","LEWISTON","MN","27","55952","0430","FDIC","","6540","2018-09-26T00:00:00","2018","MN","FDIC","0","0","223","27","16958","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","REDWOOD","127","11","KANSAS CITY","DIF","","Minnwest Bank","44.539571","-95.117851","Po Box 439","","REDWOOD FALLS","MN","MINNESOTA","56283","10","300 SOUTH WASHINGTON STREET","","REDWOOD FALLS","MN","27","56283","1658","FDIC","","201809420","1","0","0","0","0","6540","0","0"
"3","/api/history?filters=TRANSNUM:201809425 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","29846","OCC","704194","SB","S","Savings","34","EATON","45","9","CHICAGO","DIF","","Eaton Federal Savings Bank","42.561277","-84.835871","110","2011-07-21T00:00:00","236 SOUTH COCHRAN AVENUE","","CHARLOTTE","MI","26","48813","0000","OCC","","42680","0","Y","5893","221","ABSORBTION - WITHOUT ASSISTANCE","Merged and became part of Eaton Federal Savings Bank (29846) in Charlotte, MI. ","0","0","0","0","SB","1","S","Savings","2018-07-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","MI","0","FDIC","201809425_221_4019_42680_4019","DIF","0","0","0","0","0","110","FI","N","5893","STATE","0","NM","C","Commercial","21","INGHAM","65","9","CHICAGO","DIF","","SSBBank","42.45147592217717","-84.18087334083123","10","122 WEST MAIN STREET","","STOCKBRIDGE","MI","26","49285","0427","FDIC","","4019","2018-09-26T00:00:00","2018","MI","OCC","1","0","221","26","29846","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","704194","SB","S","Savings","34","EATON","45","9","CHICAGO","DIF","","Eaton Federal Savings Bank","42.56131463336027","-84.83591093092481","P O Box 219","","CHARLOTTE","MI","MICHIGAN","48813","110","236 South Cochran Avenue","","CHARLOTTE","MI","26","48813","0000","OCC","","201809425","0","1","0","0","0","4019","0","0"
"23","/api/history?filters=TRANSNUM:201809426 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","33555","OCC","22311","N","C","Commercial","3","POLK","105","5","ATLANTA","DIF","","CenterState Bank, National Association","28.010709136970945","-81.72676821718682","10","2017-06-01T00:00:00","1101 FIRST STREET SOUTH","","WINTER HAVEN","FL","12","33880","0000","OCC","","47437","0","Y","30720","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of CenterState Bank, National Association (33555) in Winter Haven, FL. ","0","0","0","0","N","1","C","Commercial","2018-09-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","0","GA","0","OCC","201809426_223_43554_47437_43554","DIF","0","0","0","0","0","10","FI","N","30720","OCC","0","SB","S","Savings","33","TROUP","285","5","ATLANTA","DIF","","CharterBank","32.884987","-85.158817","115","1233 O.G. SKINNER DR","P.O. BOX 472","WEST POINT","GA","13","31833","0000","OCC","","43554","2018-09-26T00:00:00","2018","FL","OCC","0","1","223","12","33555","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","OCC","22311","N","C","Commercial","3","POLK","105","5","ATLANTA","DIF","","CenterState Bank, National Association","28.010709136970945","-81.72676821718682","1101 1st St S","","WINTER HAVEN","FL","FLORIDA","33880","10","1101 FIRST STREET SOUTH","","WINTER HAVEN","FL","12","33880","0000","OCC","","201809426","0","0","0","1","0","43554","0","0"
"4","/api/history?filters=TRANSNUM:201809427 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","9423","STATE","0","NM","C","Commercial","21","CASS","17","11","KANSAS CITY","DIF","","Choice Financial Group","46.84406700878651","-96.86277075136832","10","2015-10-23T00:00:00","4501 23RD AVENUE SOUTH","","FARGO","ND","38","58104","0000","FDIC","","6054","0","Y","57249","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of Choice Financial Group (9423) in Fargo, ND. ","0","0","0","0","NM","0","C","Commercial","2018-09-15T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MN","27","FDIC","201809427_223_360126_6054_360126","DIF","0","0","0","0","0","10","FI","N","57249","STATE","0","NM","C","Commercial","21","HENNEPIN","53","11","KANSAS CITY","DIF","","Venture Bank","44.859129640654146","-93.33753722222679","10","4470 WEST 78TH STREET CIRCLE, SUITE 100","","BLOOMINGTON","MN","27","55435","0000","FDIC","","360126","2018-09-26T00:00:00","2018","ND","FDIC","0","1","223","38","9423","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","STATE","0","NM","C","Commercial","21","CASS","17","11","KANSAS CITY","DIF","","Choice Financial Group","46.84406700878651","-96.86277075136832","4501 23RD AVENUE SOUTH","","FARGO","ND","NORTH DAKOTA","58104","10","4501 23RD AVENUE SOUTH","","FARGO","ND","38","58104","0000","FDIC","","201809427","1","0","0","0","0","360126","0","0"
"1","/api/history?filters=TRANSNUM:201809448 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","53522","NCUA","0","CU","N/A","N/A","92","STEUBEN","101","2","NEW YORK","NCUA","","FIRST HERITAGE FEDERAL CREDIT UNION","42.158598","-77.094128","140","1984-10-01T00:00:00","110 VILLAGE SQUARE","0","PAINTED POST","NY","36","14870","","NCUA","","117917","0","N","54550","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of FIRST HERITAGE FEDERAL CREDIT UNION (53522) in Painted Post, NY. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2018-08-18T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","NY","0","NCUA","201809448_223_118945_117917_118945","NCUA","0","0","0","0","0","140","FI","N","54550","NCUA","0","CU","N/A","N/A","92","STEUBEN","101","2","NEW YORK","NCUA","","HORNELL ERIE FEDERAL CREDIT UNION","42.322479","-77.658973","140","80 ERIE AVENUE","0","HORNELL","NY","36","14843","","NCUA","","118945","2018-09-27T00:00:00","2018","NY","NCUA","0","0","223","36","53522","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","STEUBEN","101","2","NEW YORK","NCUA","","FIRST HERITAGE FEDERAL CREDIT UNION","42.158598","-77.094128","110 VILLAGE SQUARE","","PAINTED POST","NY","NEW YORK","14870","140","110 VILLAGE SQUARE","","PAINTED POST","NY","36","14870","","NCUA","","201809448","0","0","0","0","0","118945","0","0"
"1","/api/history?filters=TRANSNUM:201809449 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","40730","NCUA","0","CU","N/A","N/A","92","NIAGARA","63","2","NEW YORK","NCUA","","OXYCHEM NIAGARA FEDERAL CREDIT UNION","43.089256","-79.019488","140","1992-11-25T00:00:00","3619 PACKARD ROAD","0","NIAGARA FALLS","NY","36","14303","","NCUA","","105125","0","N","44768","223","MERGER -WITHOUT ASSISTANCE","Merged and became part of OXYCHEM NIAGARA FEDERAL CREDIT UNION (40730) in Niagara Falls, NY. The successor institution was not FDIC-insured.","0","0","0","0","CU","0","N/A","N/A","2018-06-01T00:00:00","2018","9999-12-31T00:00:00","9999","0","0","0","0","0","CU","N/A","N/A","NCUA","0","0","0","NY","0","NCUA","201809449_223_109163_105125_109163","NCUA","0","0","0","0","0","140","FI","N","44768","NCUA","0","CU","N/A","N/A","92","NIAGARA","63","2","NEW YORK","NCUA","","NIAGARA FALLS MEM. MED. CENTER FEDERAL CREDIT UNION","43.093913","-79.050467","140","621 10th st","0","NIAGARA FALLS","NY","36","14301","","NCUA","","109163","2018-09-27T00:00:00","2018","NY","NCUA","0","0","223","36","40730","810","PARTICIPATED IN ABSORBTION/CONSOLIDATION/MERGER","NCUA","0","CU","N/A","N/A","92","NIAGARA","63","2","NEW YORK","NCUA","","OXYCHEM NIAGARA FEDERAL CREDIT UNION","43.089256","-79.019488","3619 PACKARD ROAD","","NIAGARA FALLS","NY","NEW YORK","14303","140","3619 PACKARD ROAD","","NIAGARA FALLS","NY","36","14303","","NCUA","","201809449","0","0","0","0","0","109163","0","0"
